mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__kernel,param_scaler,param_classifier__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.38437700271606445,0.04261912323588961,0.0499934196472168,0.006252938825408175,1,poly,MaxAbsScaler(),5,"{'classifier__C': 1, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8708730741012473,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.869309838472834,0.8712377572578411,0.0014334447473839627,11,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.0031238079071044924,0.006247615814208986,0.0,0.0,10,poly,StandardScaler(),2,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.353125,0.012500479203572923,0.04374861717224121,0.006260992873025927,10,poly,MaxAbsScaler(),2,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8701393983859135,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.868575624082232,0.870944179236654,0.00169034668375025,27,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.0,0.0,0.0,0.0,10,poly,StandardScaler(),3,"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.35000028610229494,0.007651608493914677,0.04687399864196777,1.5019537887506667e-05,10,poly,MaxAbsScaler(),3,"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8708730741012473,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.869309838472834,0.8712377572578411,0.0014334447473839627,11,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.0031214237213134767,0.006242847442626954,0.0,0.0,10,poly,StandardScaler(),4,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.38437910079956056,0.007640194131282721,0.04374852180480957,0.00625772963446834,10,poly,MaxAbsScaler(),4,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8708730741012473,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.869309838472834,0.8712377572578411,0.0014334447473839627,11,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.0031256675720214844,0.006251335144042969,0.0,0.0,10,poly,StandardScaler(),5,"{'classifier__C': 10, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.35937275886535647,0.009881063583302974,0.04687333106994629,0.00989131675826402,10,poly,MaxAbsScaler(),5,"{'classifier__C': 10, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8708730741012473,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.869309838472834,0.8712377572578411,0.0014334447473839627,11,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.0031251430511474608,0.0062502861022949215,0.0,0.0,100,poly,StandardScaler(),2,"{'classifier__C': 100, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.3531182765960693,0.012506235166582122,0.04374818801879883,0.006255893033909276,100,poly,MaxAbsScaler(),2,"{'classifier__C': 100, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8701393983859135,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.868575624082232,0.870944179236654,0.00169034668375025,27,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.006245803833007812,0.007649518138304592,0.0,0.0,100,poly,StandardScaler(),3,"{'classifier__C': 100, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.3468781471252441,0.015316115335767596,0.04374575614929199,0.006253125943919747,100,poly,MaxAbsScaler(),3,"{'classifier__C': 100, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8708730741012473,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.869309838472834,0.8712377572578411,0.0014334447473839627,11,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.0031267642974853516,0.006253528594970703,0.0,0.0,100,poly,StandardScaler(),4,"{'classifier__C': 100, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.38437557220458984,0.00765590233137293,0.04687700271606445,1.0265408107860122e-05,100,poly,MaxAbsScaler(),4,"{'classifier__C': 100, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8708730741012473,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.869309838472834,0.8712377572578411,0.0014334447473839627,11,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.009374761581420898,0.007654460915379592,0.0,0.0,100,poly,StandardScaler(),5,"{'classifier__C': 100, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.3937478542327881,0.02499541303606772,0.046880483627319336,1.2703034970512433e-05,100,poly,MaxAbsScaler(),5,"{'classifier__C': 100, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.8708730741012473,0.8715124816446402,0.8737151248164464,0.8707782672540382,0.869309838472834,0.8712377572578411,0.0014334447473839627,11,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.006253099441528321,0.007658453906202596,0.0,0.0,0.1,linear,StandardScaler(),,"{'classifier__C': 0.1, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.22811446189880372,0.007659975079286159,0.02499814033508301,0.007657128778299388,0.1,linear,MaxAbsScaler(),,"{'classifier__C': 0.1, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728527429220196,6.408375191235828e-05
0.006254816055297851,0.007660557669934301,0.0,0.0,0.01,linear,StandardScaler(),,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.23125104904174804,0.0116999705048842,0.031249856948852538,1.0759627344321737e-05,0.01,linear,MaxAbsScaler(),,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728527429220196,6.408375191235828e-05
0.006250143051147461,0.007654835905208928,0.0,0.0,1,linear,StandardScaler(),,"{'classifier__C': 1, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.228133487701416,0.0076601378874327315,0.03125100135803223,1.3232037826363194e-05,1,linear,MaxAbsScaler(),,"{'classifier__C': 1, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.871606749816581,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8722466960352423,0.8725592354258712,0.0005546781270983426,5,0.8733480176211453,0.8735547806937053,0.8731877408698844,0.8735547806937053,0.8741053404294366,0.8735501320615754,0.00030999263673513254
0.0031250953674316407,0.006250190734863282,0.0,0.0,10,linear,StandardScaler(),,"{'classifier__C': 10, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.31249494552612306,0.009874514951461818,0.03125357627868652,1.3188664136828738e-05,10,linear,MaxAbsScaler(),,"{'classifier__C': 10, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8707782672540382,0.8729809104258444,0.8729809104258444,0.8715124816446402,0.8721185990564564,0.0008602600116530168,6,0.8740822320117474,0.8750229399889888,0.8741053404294366,0.874288860341347,0.8744723802532575,0.8743943506049554,0.00034446664083171395
0.0031231403350830077,0.0062462806701660155,0.0,0.0,100,linear,StandardScaler(),,"{'classifier__C': 100, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
0.3500055313110352,0.023379995535946736,0.034375762939453124,0.0062586891225464075,100,linear,MaxAbsScaler(),,"{'classifier__C': 100, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8707782672540382,0.8729809104258444,0.8729809104258444,0.8715124816446402,0.8721185990564564,0.0008602600116530168,6,0.8740822320117474,0.8750229399889888,0.8741053404294366,0.874288860341347,0.8744723802532575,0.8743943506049554,0.00034446664083171395
