mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__l1_ratio,param_classifier__penalty,param_classifier__solver,param_vectorization,param_vectorization__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1377866268157959,0.003847595829548098,0.025638866424560546,0.003255105966411905,0.1,balanced,0.5,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.12924437522888182,0.008118909184944463,0.028277587890625,0.005570483981552985,0.1,balanced,0.5,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.13748440742492676,0.011717541089285402,0.031247615814208984,8.869683855885637e-06,0.1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8672046955245781,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8627019089574156,0.8649240521739318,0.00247487715391041,13,0.8645374449339207,0.8654799045696459,0.8638282253624519,0.8656634244815562,0.8656634244815562,0.8650344847658262,0.0007337083175771529
0.13167314529418944,0.011449536974609835,0.034382295608520505,0.006248619614774424,0.1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8672046955245781,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8627019089574156,0.8649240521739318,0.00247487715391041,13,0.8645374449339207,0.8654799045696459,0.8638282253624519,0.8656634244815562,0.8656634244815562,0.8650344847658262,0.0007337083175771529
0.14375081062316894,0.006253658657964939,0.025000381469726562,0.0076549671797745385,0.1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8672046955245781,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8627019089574156,0.8649240521739318,0.00247487715391041,13,0.8645374449339207,0.8654799045696459,0.8638282253624519,0.8656634244815562,0.8656634244815562,0.8650344847658262,0.0007337083175771529
0.1406230926513672,1.0967254638671875e-05,0.027710103988647462,0.00606917535973448,0.1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8672046955245781,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8627019089574156,0.8649240521739318,0.00247487715391041,13,0.8645374449339207,0.8654799045696459,0.8638282253624519,0.8656634244815562,0.8656634244815562,0.8650344847658262,0.0007337083175771529
0.1307755470275879,0.007117999627538073,0.02545332908630371,0.0071365144945366105,0.1,balanced,0.6,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.12631425857543946,0.007961254998642347,0.028124904632568358,0.006249959507709515,0.1,balanced,0.6,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.13151082992553711,0.007895008046996709,0.028130149841308592,0.0062588966210606785,0.1,balanced,0.6,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.131024169921875,0.00785552377864471,0.03124842643737793,1.5372064465813738e-05,0.1,balanced,0.6,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.14414782524108888,0.012201820790189437,0.025000333786010742,0.007653370872397409,0.1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.1339254379272461,0.012858169853031095,0.03125982284545899,1.3831072557737844e-05,0.1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.1414409637451172,0.011207540713184852,0.02499990463256836,0.007658081763024087,0.1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.14293160438537597,0.013830555163957179,0.028763580322265624,0.004976425572917024,0.1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.2291252613067627,0.025607486722654744,0.025000286102294923,0.007658399108279536,1,balanced,0.4,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8628026412325752,0.856093979441997,0.8678414096916299,0.8612334801762115,0.8568281938325991,0.8609599408750025,0.0042795769819276705,29,0.8638032305433186,0.8654799045696459,0.86309414571481,0.8632776656267205,0.8643787850981831,0.8640067463105355,0.0008619077995047828
0.24292469024658203,0.008889920579091767,0.025002288818359374,0.007645536548855719,1,balanced,0.4,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8628026412325752,0.856093979441997,0.8678414096916299,0.8612334801762115,0.8568281938325991,0.8609599408750025,0.0042795769819276705,29,0.8638032305433186,0.8654799045696459,0.86309414571481,0.8632776656267205,0.8643787850981831,0.8640067463105355,0.0008619077995047828
0.24215083122253417,0.006880407766158143,0.028127241134643554,0.006251012623946939,1,balanced,0.4,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8628026412325752,0.856093979441997,0.8678414096916299,0.8612334801762115,0.8568281938325991,0.8609599408750025,0.0042795769819276705,29,0.8638032305433186,0.8654799045696459,0.86309414571481,0.8632776656267205,0.8643787850981831,0.8640067463105355,0.0008619077995047828
0.246795654296875,0.016221156150907346,0.020813989639282226,0.00657498078449128,1,balanced,0.4,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8628026412325752,0.856093979441997,0.8678414096916299,0.8612334801762115,0.8568281938325991,0.8609599408750025,0.0042795769819276705,29,0.8638032305433186,0.8654799045696459,0.86309414571481,0.8632776656267205,0.8643787850981831,0.8640067463105355,0.0008619077995047828
0.1929922580718994,0.008386923148927031,0.025745630264282227,0.006841733550306104,1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8598679383712399,0.8568281938325991,0.868575624082232,0.8582966226138032,0.8531571218795888,0.8593451001558925,0.005122521439655662,61,0.8616005873715125,0.8651128647458249,0.8627271058909892,0.8612589465957057,0.8623600660671683,0.8626119141342402,0.0013553415460786547
0.19810938835144043,0.01892439216085134,0.028133201599121093,0.006250290971504763,1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8598679383712399,0.8568281938325991,0.868575624082232,0.8582966226138032,0.8531571218795888,0.8593451001558925,0.005122521439655662,61,0.8616005873715125,0.8651128647458249,0.8627271058909892,0.8612589465957057,0.8623600660671683,0.8626119141342402,0.0013553415460786547
0.19159865379333496,0.006067391448510031,0.03125200271606445,1.1925315050040562e-05,1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8598679383712399,0.8568281938325991,0.868575624082232,0.8582966226138032,0.8531571218795888,0.8593451001558925,0.005122521439655662,61,0.8616005873715125,0.8651128647458249,0.8627271058909892,0.8612589465957057,0.8623600660671683,0.8626119141342402,0.0013553415460786547
0.190625,0.006250968080316688,0.02333102226257324,0.009698407812097794,1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8598679383712399,0.8568281938325991,0.868575624082232,0.8582966226138032,0.8531571218795888,0.8593451001558925,0.005122521439655662,61,0.8616005873715125,0.8651128647458249,0.8627271058909892,0.8612589465957057,0.8623600660671683,0.8626119141342402,0.0013553415460786547
0.24003820419311522,0.016781670644392722,0.028128910064697265,0.006247905974211104,1,balanced,0.5,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8628026412325752,0.856093979441997,0.8678414096916299,0.8619676945668135,0.856093979441997,0.8609599408750025,0.004452434985945689,29,0.8638032305433186,0.8656634244815562,0.8627271058909892,0.8638282253624519,0.8643787850981831,0.8640801542752998,0.00095570076646864
0.2644052982330322,0.03949093055662266,0.029574060440063478,0.002689404510939848,1,balanced,0.5,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8628026412325752,0.856093979441997,0.8678414096916299,0.8619676945668135,0.856093979441997,0.8609599408750025,0.004452434985945689,29,0.8638032305433186,0.8656634244815562,0.8627271058909892,0.8638282253624519,0.8643787850981831,0.8640801542752998,0.00095570076646864
0.2687713623046875,0.026275562613618846,0.03149638175964355,0.006986690492420979,1,balanced,0.5,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8628026412325752,0.856093979441997,0.8678414096916299,0.8619676945668135,0.856093979441997,0.8609599408750025,0.004452434985945689,29,0.8638032305433186,0.8656634244815562,0.8627271058909892,0.8638282253624519,0.8643787850981831,0.8640801542752998,0.00095570076646864
0.26821174621582033,0.015519611150336586,0.06539888381958008,0.07032144172844121,1,balanced,0.5,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8628026412325752,0.856093979441997,0.8678414096916299,0.8619676945668135,0.856093979441997,0.8609599408750025,0.004452434985945689,29,0.8638032305433186,0.8656634244815562,0.8627271058909892,0.8638282253624519,0.8643787850981831,0.8640801542752998,0.00095570076646864
0.21180901527404786,0.012466328808282004,0.0330472469329834,0.002610727777496526,1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8598679383712399,0.8568281938325991,0.868575624082232,0.8582966226138032,0.8531571218795888,0.8593451001558925,0.005122521439655662,61,0.8612334801762115,0.8651128647458249,0.8625435859790788,0.8612589465957057,0.8619930262433474,0.8624283807480337,0.001428609375412345
0.19902782440185546,0.005264873085777347,0.030940914154052736,0.001704779593387689,1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8598679383712399,0.8568281938325991,0.868575624082232,0.8582966226138032,0.8531571218795888,0.8593451001558925,0.005122521439655662,61,0.8612334801762115,0.8651128647458249,0.8625435859790788,0.8612589465957057,0.8619930262433474,0.8624283807480337,0.001428609375412345
0.20325922966003418,0.017537717853262125,0.03176755905151367,0.0027685212522263595,1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8598679383712399,0.8568281938325991,0.868575624082232,0.8582966226138032,0.8531571218795888,0.8593451001558925,0.005122521439655662,61,0.8612334801762115,0.8651128647458249,0.8625435859790788,0.8612589465957057,0.8619930262433474,0.8624283807480337,0.001428609375412345
0.2063478946685791,0.019322300061417084,0.027769947052001955,0.006185595930446202,1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8598679383712399,0.8568281938325991,0.868575624082232,0.8582966226138032,0.8531571218795888,0.8593451001558925,0.005122521439655662,61,0.8612334801762115,0.8651128647458249,0.8625435859790788,0.8612589465957057,0.8619930262433474,0.8624283807480337,0.001428609375412345
0.2792991638183594,0.056428332175267076,0.03253417015075684,0.005409817928797023,1,balanced,0.6,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8628026412325752,0.8568281938325991,0.868575624082232,0.8619676945668135,0.856093979441997,0.8612536266312434,0.004532712223312798,25,0.8639867841409692,0.8656634244815562,0.8629106258028996,0.8638282253624519,0.8643787850981831,0.864153568977212,0.0008954283141580188
0.25301828384399416,0.026436138961987585,0.03472580909729004,0.007337615645376666,1,balanced,0.6,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8628026412325752,0.8568281938325991,0.868575624082232,0.8619676945668135,0.856093979441997,0.8612536266312434,0.004532712223312798,25,0.8639867841409692,0.8656634244815562,0.8629106258028996,0.8638282253624519,0.8643787850981831,0.864153568977212,0.0008954283141580188
0.2343513011932373,0.022846433052377105,0.028127765655517577,0.00624984000546497,1,balanced,0.6,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8628026412325752,0.8568281938325991,0.868575624082232,0.8619676945668135,0.856093979441997,0.8612536266312434,0.004532712223312798,25,0.8639867841409692,0.8656634244815562,0.8629106258028996,0.8638282253624519,0.8643787850981831,0.864153568977212,0.0008954283141580188
