mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_vectorization,param_vectorization__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.17000856399536132,0.032741630765315034,0.039002180099487305,0.005101065570066348,,CountVectorizer(),1000,"{'classifier__max_depth': None, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8701393983859135,0.8722466960352423,0.8722466960352423,0.869309838472834,0.869309838472834,0.8706504934804131,0.0013380325172731528,21,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.14760756492614746,0.014435530440101325,0.04099893569946289,0.010592051238654697,,CountVectorizer(),1500,"{'classifier__max_depth': None, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8701393983859135,0.8729809104258444,0.8722466960352423,0.869309838472834,0.868575624082232,0.8706504934804133,0.0016936565649548444,20,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.1390212059020996,0.008210406279853949,0.03280043601989746,0.001468732780891475,,CountVectorizer(),2000,"{'classifier__max_depth': None, 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8708730741012473,0.8722466960352423,0.8722466960352423,0.869309838472834,0.869309838472834,0.87079722862348,0.0013139499999997477,18,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.13540387153625488,0.005317943069946685,0.03300638198852539,0.002610866537597454,,CountVectorizer(),5000,"{'classifier__max_depth': None, 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8701393983859135,0.8722466960352423,0.8722466960352423,0.869309838472834,0.869309838472834,0.8706504934804131,0.0013380325172731528,21,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.18659625053405762,0.03311421535028738,0.05620126724243164,0.02220923543979527,,TfidfVectorizer(),1000,"{'classifier__max_depth': None, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.871606749816581,0.8707782672540382,0.8722466960352423,0.8707782672540382,0.8671071953010279,0.8705034351321854,0.0017855963849691759,24,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.14099712371826173,0.005472910072141562,0.03899192810058594,0.007352351171279587,,TfidfVectorizer(),1500,"{'classifier__max_depth': None, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.871606749816581,0.8715124816446402,0.8722466960352423,0.8707782672540382,0.8678414096916299,0.8707971208884263,0.001549522007426785,19,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.15499477386474608,0.020549447831845223,0.042402219772338864,0.008260306673484284,,TfidfVectorizer(),2000,"{'classifier__max_depth': None, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.871606749816581,0.8715124816446402,0.8722466960352423,0.8707782672540382,0.8671071953010279,0.870650278010306,0.0018317532729544403,23,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.1877964973449707,0.04119534034285682,0.06079907417297363,0.025405209112534563,,TfidfVectorizer(),5000,"{'classifier__max_depth': None, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.871606749816581,0.8715124816446402,0.8729809104258444,0.8707782672540382,0.8678414096916299,0.8709439637665468,0.0017067481794744146,15,0.8755506607929515,0.8757570196366306,0.8750229399889888,0.8757570196366306,0.8757570196366306,0.8755689319383665,0.00028445456236622565
0.13960399627685546,0.0043199202066605364,0.0363980770111084,0.00048557193405241686,5,CountVectorizer(),1000,"{'classifier__max_depth': 5, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8723404255319149,0.8722466960352423,0.8729809104258444,0.8722466960352423,0.8707782672540382,0.8721185990564564,0.0007241677838059258,5,0.8744493392070485,0.8741053404294366,0.8741053404294366,0.874288860341347,0.874288860341347,0.874247548149723,0.00013006082929785696
0.13979754447937012,0.00785238802532005,0.036602210998535153,0.0010152105702107986,5,CountVectorizer(),1500,"{'classifier__max_depth': 5, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8723404255319149,0.8722466960352423,0.8722466960352423,0.8729809104258444,0.8722466960352423,0.8724122848126973,0.0002866209252021056,2,0.8744493392070485,0.8741053404294366,0.8741053404294366,0.874288860341347,0.874288860341347,0.874247548149723,0.00013006082929785696
0.1429985523223877,0.004939858536605152,0.03880615234375,0.002130638334604593,5,CountVectorizer(),2000,"{'classifier__max_depth': 5, 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8723404255319149,0.8722466960352423,0.8722466960352423,0.8729809104258444,0.8722466960352423,0.8724122848126973,0.0002866209252021056,2,0.8744493392070485,0.8741053404294366,0.8741053404294366,0.874288860341347,0.874288860341347,0.874247548149723,0.00013006082929785696
