mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.08493070602416992,0.09212980372275922,0.032425308227539064,0.044775363258174265,7,1,MaxAbsScaler(),"{'classifier__n_neighbors': 7, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.005676841735839844,0.0011813917176043214,0.0,0.0,7,2,StandardScaler(),"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.06664924621582032,0.06487488603242313,0.5454800605773926,0.12118668281349003,7,2,MaxAbsScaler(),"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8715124816446402,0.8722466960352423,0.8724122848126973,0.0005456920957010223,10,0.8735315712187959,0.8730042209579739,0.8730042209579739,0.8733712607817948,0.8733712607817948,0.8732565069396667,0.00021414652896396458
0.006553745269775391,0.009509851196884701,0.0,0.0,7,3,StandardScaler(),"{'classifier__n_neighbors': 7, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.09597172737121581,0.09068182992821902,0.0,0.0,7,3,MaxAbsScaler(),"{'classifier__n_neighbors': 7, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.012279319763183593,0.011642463502726854,0.0,0.0,8,1,StandardScaler(),"{'classifier__n_neighbors': 8, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.040624141693115234,0.01875046892135849,0.009375190734863282,0.0076548112107595895,8,1,MaxAbsScaler(),"{'classifier__n_neighbors': 8, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.009185552597045898,0.007507980142542895,0.0,0.0,8,2,StandardScaler(),"{'classifier__n_neighbors': 8, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.024301767349243164,0.007191260383366611,0.3543443202972412,0.02900775428146661,8,2,MaxAbsScaler(),"{'classifier__n_neighbors': 8, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.871606749816581,0.8722466960352423,0.8729809104258444,0.8707782672540382,0.8722466960352423,0.8719718639133897,0.0007385420155420324,14,0.8735315712187959,0.8720866213984217,0.8731877408698844,0.8735547806937053,0.8735547806937053,0.8731830989749024,0.0005656875688686482
0.012503290176391601,0.006251646685529973,0.0,0.0,8,3,StandardScaler(),"{'classifier__n_neighbors': 8, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.06874103546142578,0.07867737494241149,0.0,0.0,8,3,MaxAbsScaler(),"{'classifier__n_neighbors': 8, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0028644561767578124,0.002845955721918511,0.0,0.0,9,1,StandardScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.03441429138183594,0.015378306262312208,0.017669868469238282,0.013350100522756274,9,1,MaxAbsScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.01874985694885254,0.02296427809659952,0.0,0.0,9,2,StandardScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.02113823890686035,0.007209619544325161,0.4445742130279541,0.154746499946,9,2,MaxAbsScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8722466960352423,0.8727059705689382,0.00033803314812031935,9,0.8729809104258444,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728527429220196,6.408375191235828e-05
0.0046519279479980465,0.0062349198676843074,0.0,0.0,9,3,StandardScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.025247669219970702,0.007609796079596608,0.0,0.0,9,3,MaxAbsScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.005988073348999023,0.0066305000532928555,0.0,0.0,10,1,StandardScaler(),"{'classifier__n_neighbors': 10, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.027872323989868164,0.010831130178868697,0.007054471969604492,0.005059223866227072,10,1,MaxAbsScaler(),"{'classifier__n_neighbors': 10, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.003127765655517578,0.006255531311035156,0.0,0.0,10,2,StandardScaler(),"{'classifier__n_neighbors': 10, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.027559328079223632,0.012392873782132026,0.5486886024475097,0.22653858136709495,10,2,MaxAbsScaler(),"{'classifier__n_neighbors': 10, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8715124816446402,0.8729809104258444,0.8729809104258444,0.8715124816446402,0.8722654419345769,0.0006577706682888544,13,0.8729809104258444,0.8720866213984217,0.8730042209579739,0.872637181134153,0.8728207010460635,0.8727059269924913,0.0003364620851507283
0.033484792709350585,0.0544804414262333,0.0,0.0,10,3,StandardScaler(),"{'classifier__n_neighbors': 10, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.08837943077087403,0.060542004620648335,0.0,0.0,10,3,MaxAbsScaler(),"{'classifier__n_neighbors': 10, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0031243324279785155,0.006248664855957031,0.0,0.0,11,1,StandardScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.05163755416870117,0.03432905152787706,0.005225610733032226,0.0066017767518555,11,1,MaxAbsScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.007533121109008789,0.009267333065294541,0.0,0.0,11,2,StandardScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.02664213180541992,0.006590403026511675,0.4512018203735352,0.22287317941523616,11,2,MaxAbsScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8722466960352423,0.8729809104258444,0.8729809104258444,0.8715124816446402,0.8724122848126971,0.0005456920957010223,11,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.004728841781616211,0.00574080327817634,0.0,0.0,11,3,StandardScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.02067122459411621,0.007709686827678179,0.0,0.0,11,3,MaxAbsScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.003868579864501953,0.0004502311244731005,0.0,0.0,12,1,StandardScaler(),"{'classifier__n_neighbors': 12, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.018777227401733397,0.0011342691031886946,0.006000804901123047,0.0010978036162806804,12,1,MaxAbsScaler(),"{'classifier__n_neighbors': 12, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.005315256118774414,0.0004844437287803975,0.0,0.0,12,2,StandardScaler(),"{'classifier__n_neighbors': 12, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.02266244888305664,0.00470116031177678,0.3646990776062012,0.06214793211653588,12,2,MaxAbsScaler(),"{'classifier__n_neighbors': 12, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8722466960352423,0.8729809104258444,0.8729809104258444,0.8715124816446402,0.8724122848126971,0.0005456920957010223,11,0.8731644640234949,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728527496591676,0.00017129913876645
0.00692906379699707,0.003482187875076307,0.0,0.0,12,3,StandardScaler(),"{'classifier__n_neighbors': 12, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.03283724784851074,0.007126306784872475,0.0,0.0,12,3,MaxAbsScaler(),"{'classifier__n_neighbors': 12, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.006263065338134766,0.001183859664306346,0.0,0.0,13,1,StandardScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.025333499908447264,0.004370517469300548,0.008751344680786134,0.0035410329441188833,13,1,MaxAbsScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0044478893280029295,0.0006163521261101218,0.0,0.0,13,2,StandardScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
