mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_vectorization,param_vectorization__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.131195068359375,0.020451173642772557,0.04510622024536133,0.028403720437262445,5,CountVectorizer(),5000,"{'classifier__max_depth': 5, 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.871606749816581,0.8722466960352423,0.8722466960352423,0.8729809104258444,0.8722466960352423,0.8722655496696305,0.0004351608062539151,4,0.8744493392070485,0.8741053404294366,0.8741053404294366,0.874288860341347,0.874288860341347,0.874247548149723,0.00013006082929785696
0.12542028427124025,0.02740488372708809,0.03266921043395996,0.007190992182313324,5,TfidfVectorizer(),1000,"{'classifier__max_depth': 5, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.871606749816581,0.8729809104258444,0.8729809104258444,0.8722466960352423,0.8715124816446402,0.8722655496696305,0.0006363907886247412,4,0.8744493392070485,0.8741053404294366,0.8741053404294366,0.874288860341347,0.8741053404294366,0.8742108441673411,0.00013882328587599507
0.2825188636779785,0.18146126251140446,0.06395316123962402,0.02951812827523963,5,TfidfVectorizer(),1500,"{'classifier__max_depth': 5, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.871606749816581,0.8729809104258444,0.8722466960352423,0.8729809104258444,0.8715124816446402,0.8722655496696305,0.0006363907886247412,4,0.8742657856093979,0.8741053404294366,0.8741053404294366,0.874288860341347,0.8741053404294366,0.8741741334478108,8.456928160411762e-05
0.19460020065307618,0.04470177581948169,0.03282995223999023,0.0034023237363354593,5,TfidfVectorizer(),2000,"{'classifier__max_depth': 5, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.871606749816581,0.8729809104258444,0.8729809104258444,0.8722466960352423,0.8715124816446402,0.8722655496696305,0.0006363907886247412,4,0.8742657856093979,0.8741053404294366,0.8741053404294366,0.874288860341347,0.8741053404294366,0.8741741334478108,8.456928160411762e-05
0.1534417152404785,0.03662607687876122,0.037495994567871095,0.014649687779485086,5,TfidfVectorizer(),5000,"{'classifier__max_depth': 5, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.871606749816581,0.8729809104258444,0.8722466960352423,0.8729809104258444,0.8715124816446402,0.8722655496696305,0.0006363907886247412,4,0.8744493392070485,0.8741053404294366,0.8741053404294366,0.874288860341347,0.8741053404294366,0.8742108441673411,0.00013882328587599507
0.2062760353088379,0.08380413005451728,0.041119623184204104,0.007954194738782562,10,CountVectorizer(),1000,"{'classifier__max_depth': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8708730741012473,0.8722466960352423,0.8722466960352423,0.8707782672540382,0.8707782672540382,0.8713846001359616,0.000704749131351987,10,0.8751835535976505,0.8748394200770784,0.8746559001651679,0.8750229399889888,0.8750229399889888,0.8749449507635749,0.00018098780357920244
0.16883063316345215,0.03891997497499062,0.030112171173095705,0.003577743931377637,10,CountVectorizer(),1500,"{'classifier__max_depth': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8701393983859135,0.8722466960352423,0.8722466960352423,0.8707782672540382,0.8700440528634361,0.8710910221147744,0.0009768021660901901,14,0.8751835535976505,0.8748394200770784,0.8746559001651679,0.8750229399889888,0.8750229399889888,0.8749449507635749,0.00018098780357920244
0.1733431339263916,0.06687409735029981,0.03529424667358398,0.007840991944915068,10,CountVectorizer(),2000,"{'classifier__max_depth': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8708730741012473,0.8722466960352423,0.8722466960352423,0.8707782672540382,0.869309838472834,0.8710909143797207,0.001094449310721654,15,0.8751835535976505,0.8748394200770784,0.8746559001651679,0.8750229399889888,0.8750229399889888,0.8749449507635749,0.00018098780357920244
0.23709168434143066,0.16232297587467961,0.034296274185180664,0.011581978717531674,10,CountVectorizer(),5000,"{'classifier__max_depth': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.871606749816581,0.8722466960352423,0.8722466960352423,0.8715124816446402,0.8700440528634361,0.8715313352790284,0.0008051749895265982,9,0.8751835535976505,0.8748394200770784,0.8746559001651679,0.8750229399889888,0.8750229399889888,0.8749449507635749,0.00018098780357920244
0.20267982482910157,0.05922126043652548,0.03228616714477539,0.003522963150301335,10,TfidfVectorizer(),1000,"{'classifier__max_depth': 10, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.871606749816581,0.8722466960352423,0.8722466960352423,0.8707782672540382,0.869309838472834,0.8712376495227876,0.001104542644594291,11,0.8751835535976505,0.8750229399889888,0.8746559001651679,0.8752064599008993,0.8750229399889888,0.8750183587283391,0.00019702262909612235
0.17140641212463378,0.052717287855188505,0.023044300079345704,0.007959405554490224,10,TfidfVectorizer(),1500,"{'classifier__max_depth': 10, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.871606749816581,0.8722466960352423,0.8729809104258444,0.8707782672540382,0.868575624082232,0.8712376495227876,0.0015159670169438595,11,0.8751835535976505,0.8750229399889888,0.8746559001651679,0.8752064599008993,0.8750229399889888,0.8750183587283391,0.00019702262909612235
0.13721346855163574,0.02661654274153381,0.03020901679992676,0.005994712936796717,10,TfidfVectorizer(),2000,"{'classifier__max_depth': 10, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.871606749816581,0.8715124816446402,0.8722466960352423,0.8707782672540382,0.868575624082232,0.8709439637665468,0.0012724855586049113,17,0.8751835535976505,0.8750229399889888,0.8746559001651679,0.8752064599008993,0.8750229399889888,0.8750183587283391,0.00019702262909612235
0.14099302291870117,0.019791905451675168,0.032698869705200195,0.008627050390823274,10,TfidfVectorizer(),5000,"{'classifier__max_depth': 10, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.871606749816581,0.8715124816446402,0.8722466960352423,0.8715124816446402,0.869309838472834,0.8712376495227876,0.001002190673066003,11,0.8751835535976505,0.8750229399889888,0.8746559001651679,0.8752064599008993,0.8750229399889888,0.8750183587283391,0.00019702262909612235
