mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__l1_ratio,param_classifier__penalty,param_classifier__solver,param_vectorization,param_vectorization__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3681783676147461,0.14550284733165683,0.056596994400024414,0.02514514210261432,0.1,balanced,0.4,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8642699926632429,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8612334801762115,0.8640434258454238,0.0024761434501561447,21,0.8632525697503671,0.8652963846577354,0.8634611855386309,0.8656634244815562,0.8651128647458249,0.8645572858348229,0.0009982181748022356
0.4250128746032715,0.12538935188600403,0.03380475044250488,0.0027832283653612213,0.1,balanced,0.4,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8642699926632429,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8612334801762115,0.8640434258454238,0.0024761434501561447,21,0.8632525697503671,0.8652963846577354,0.8634611855386309,0.8656634244815562,0.8651128647458249,0.8645572858348229,0.0009982181748022356
0.39533047676086425,0.12845977967640343,0.032203388214111325,0.0017219022007527059,0.1,balanced,0.4,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8642699926632429,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8612334801762115,0.8640434258454238,0.0024761434501561447,21,0.8632525697503671,0.8652963846577354,0.8634611855386309,0.8656634244815562,0.8651128647458249,0.8645572858348229,0.0009982181748022356
0.3212425231933594,0.1597969133224799,0.03219475746154785,0.004020193354092028,0.1,balanced,0.4,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8642699926632429,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8612334801762115,0.8640434258454238,0.0024761434501561447,21,0.8632525697503671,0.8652963846577354,0.8634611855386309,0.8656634244815562,0.8651128647458249,0.8645572858348229,0.0009982181748022356
0.3260016918182373,0.1164228944993389,0.06580095291137696,0.026849371158085562,0.1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8664710198092443,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8612334801762115,0.8644836312746241,0.0026656859439742535,17,0.8639867841409692,0.8652963846577354,0.8634611855386309,0.8656634244815562,0.8649293448339145,0.8646674247305611,0.0008215221037637875
0.38240671157836914,0.1287154754997652,0.061591386795043945,0.015630432645394876,0.1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8664710198092443,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8612334801762115,0.8644836312746241,0.0026656859439742535,17,0.8639867841409692,0.8652963846577354,0.8634611855386309,0.8656634244815562,0.8649293448339145,0.8646674247305611,0.0008215221037637875
0.24253597259521484,0.07168866648504942,0.04239649772644043,0.011741692447707374,0.1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8664710198092443,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8612334801762115,0.8644836312746241,0.0026656859439742535,17,0.8639867841409692,0.8652963846577354,0.8634611855386309,0.8656634244815562,0.8649293448339145,0.8646674247305611,0.0008215221037637875
0.2882039546966553,0.06151633228387587,0.06619305610656738,0.024313514017507008,0.1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8664710198092443,0.8634361233480177,0.868575624082232,0.8627019089574156,0.8612334801762115,0.8644836312746241,0.0026656859439742535,17,0.8639867841409692,0.8654799045696459,0.8634611855386309,0.8656634244815562,0.8649293448339145,0.8647041287129433,0.0008523250344999741
0.3034032344818115,0.0459855141177309,0.06819291114807129,0.024028060043990312,0.1,balanced,0.5,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
0.18339834213256836,0.0038297448162939876,0.0364011287689209,0.004275105635454174,0.1,balanced,0.5,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8672046955245781,0.8634361233480177,0.869309838472834,0.8627019089574156,0.8627019089574156,0.8650708950520523,0.0026988299145598873,1,0.8645374449339207,0.8654799045696459,0.8640117452743623,0.8656634244815562,0.8656634244815562,0.8650711887482082,0.0006746610829100417
